product_id,product_name,category,price,image_path
492,Maybelline Silky Hair Oil,Haircare,16.17,images/492.jpg
493,Estee Lauder Glow Shampoo,Haircare,101.46,images/493.jpg
494,Estee Lauder Matte Facial Roller,Beauty Tools,109.2,images/494.jpg
495,Fenty Beauty Matte Toner,Skincare,24.91,images/495.jpg
496,Fenty Beauty Longwear Facial Roller,Beauty Tools,40.85,images/496.jpg
497,Innisfree Gentle Moisturizer,Skincare,94.38,images/497.jpg
498,Neutrogena Hydrating Facial Roller,Beauty Tools,35.18,images/498.jpg
499,Maybelline Longwear Toner,Skincare,111.32,images/499.jpg
500,Nivea Matte Blush,Makeup,48.17,images/500.jpg
501,Nivea Refreshing Body Mist,Fragrance,53.59,images/501.jpg
502,Nivea Silky Beauty Blender,Beauty Tools,115.71,images/502.jpg
503,Cetaphil Hydrating Makeup Brush Set,Beauty Tools,74.75,images/503.jpg
504,Cetaphil Longwear Eyeshadow Palette,Makeup,110.68,images/504.jpg
505,Dove Gentle Shampoo,Haircare,95.75,images/505.jpg
506,Neutrogena Volumizing Conditioner,Haircare,14.13,images/506.jpg
507,Dove Repairing Moisturizer,Skincare,117.13,images/507.jpg
508,Innisfree Radiant Perfume,Fragrance,110.39,images/508.jpg
509,MAC Longwear Perfume,Fragrance,101.94,images/509.jpg
510,MAC Radiant Beauty Blender,Beauty Tools,30.36,images/510.jpg
511,Nivea Matte Mascara,Makeup,12.59,images/511.jpg
512,Clinique Silky Facial Roller,Beauty Tools,60.5,images/512.jpg
513,Fenty Beauty Volumizing Hair Oil,Haircare,13.23,images/513.jpg
514,Fenty Beauty Matte Shampoo,Haircare,102.8,images/514.jpg
515,Laneige Glow Perfume,Fragrance,64.57,images/515.jpg
516,The Ordinary Gentle Cleanser,Skincare,70.59,images/516.jpg
517,Dove Hydrating Concealer,Makeup,90.54,images/517.jpg
518,Innisfree Refreshing Face Wash,Skincare,82.83,images/518.jpg
519,Neutrogena Refreshing Perfume,Fragrance,86.35,images/519.jpg
520,Clinique Matte Beauty Blender,Beauty Tools,48.7,images/520.jpg
521,Clinique Matte Foundation,Makeup,73.21,images/521.jpg
522,L'Oréal Longwear Conditioner,Haircare,95.44,images/522.jpg
523,Clinique Repairing Body Mist,Fragrance,53.46,images/523.jpg
524,Cetaphil Volumizing Moisturizer,Skincare,10.42,images/524.jpg
525,The Ordinary Refreshing Toner,Skincare,16.83,images/525.jpg
526,MAC Hydrating Mascara,Makeup,98.69,images/526.jpg
527,MAC Radiant Serum,Skincare,38.85,images/527.jpg
528,Cetaphil Hydrating Facial Roller,Beauty Tools,99.67,images/528.jpg
529,Innisfree Silky Makeup Brush Set,Beauty Tools,111.47,images/529.jpg
530,Laneige Repairing Mascara,Makeup,85.99,images/530.jpg
531,Rare Beauty Volumizing Facial Roller,Beauty Tools,84.45,images/531.jpg
532,The Ordinary Glow Perfume,Fragrance,41.78,images/532.jpg
533,MAC Volumizing Eau De Parfum,Fragrance,44.01,images/533.jpg
534,Innisfree Gentle Makeup Brush Set,Beauty Tools,95.13,images/534.jpg
535,Nivea Hydrating Facial Roller,Beauty Tools,31.17,images/535.jpg
536,Nivea Matte Facial Roller,Beauty Tools,119.34,images/536.jpg
537,Rare Beauty Hydrating Perfume,Fragrance,96.93,images/537.jpg
538,Rare Beauty Gentle Hair Oil,Haircare,23.23,images/538.jpg
539,Nivea Matte Night Cream,Skincare,22.49,images/539.jpg
540,Innisfree Hydrating Beauty Blender,Beauty Tools,23.48,images/540.jpg
541,Cetaphil Glow Body Mist,Fragrance,64.84,images/541.jpg
542,Innisfree Gentle Eau De Parfum,Fragrance,22.66,images/542.jpg
543,CeraVe Refreshing Facial Roller,Beauty Tools,79.67,images/543.jpg
544,Fenty Beauty Silky Makeup Brush Set,Beauty Tools,83.02,images/544.jpg
545,The Ordinary Matte Eau De Parfum,Fragrance,109.26,images/545.jpg
546,Maybelline Gentle Eau De Parfum,Fragrance,87.61,images/546.jpg
547,MAC Volumizing Sunscreen,Skincare,77.28,images/547.jpg
548,The Ordinary Repairing Cleanser,Skincare,33.77,images/548.jpg
549,Maybelline Volumizing Body Mist,Fragrance,97.26,images/549.jpg
550,L'Oréal Silky Blush,Makeup,82.9,images/550.jpg
551,The Ordinary Glow Concealer,Makeup,110.2,images/551.jpg
552,CeraVe Longwear Conditioner,Haircare,28.06,images/552.jpg
553,Nivea Gentle Eau De Parfum,Fragrance,116.15,images/553.jpg
554,Nivea Volumizing Body Mist,Fragrance,99.9,images/554.jpg
555,Laneige Longwear Foundation,Makeup,94.8,images/555.jpg
556,Fenty Beauty Longwear Body Mist,Fragrance,94.12,images/556.jpg
557,Innisfree Gentle Eau De Parfum,Fragrance,110.85,images/557.jpg
558,MAC Radiant Primer,Makeup,8.46,images/558.jpg
559,Dove Matte Toner,Skincare,116.84,images/559.jpg
560,Rare Beauty Matte Shampoo,Haircare,31.97,images/560.jpg
561,Cetaphil Refreshing Makeup Brush Set,Beauty Tools,74.01,images/561.jpg
562,L'Oréal Repairing Shampoo,Haircare,30.91,images/562.jpg
563,Nivea Matte Highlighter,Makeup,112.64,images/563.jpg
564,Neutrogena Repairing Sunscreen,Skincare,96.82,images/564.jpg
565,Dove Silky Night Cream,Skincare,104.14,images/565.jpg
566,Dove Volumizing Body Mist,Fragrance,65.04,images/566.jpg
567,Cetaphil Hydrating Body Mist,Fragrance,52.78,images/567.jpg
568,Neutrogena Longwear Sunscreen,Skincare,53.25,images/568.jpg
569,Dove Silky Hair Mask,Haircare,80.34,images/569.jpg
570,Fenty Beauty Repairing Hair Oil,Haircare,54.58,images/570.jpg
571,The Ordinary Repairing Body Mist,Fragrance,112.92,images/571.jpg
572,CeraVe Hydrating Lipstick,Makeup,63.77,images/572.jpg
573,Rare Beauty Gentle Primer,Makeup,20.98,images/573.jpg
574,Neutrogena Gentle Facial Roller,Beauty Tools,86.67,images/574.jpg
575,Nivea Refreshing Makeup Brush Set,Beauty Tools,80.04,images/575.jpg
576,Estee Lauder Matte Face Wash,Skincare,97.86,images/576.jpg
577,Neutrogena Radiant Hair Mask,Haircare,47.07,images/577.jpg
578,Neutrogena Refreshing Night Cream,Skincare,82.47,images/578.jpg
579,Maybelline Glow Perfume,Fragrance,60.82,images/579.jpg
580,Nivea Silky Sunscreen,Skincare,50.65,images/580.jpg
581,Innisfree Longwear Shampoo,Haircare,43.31,images/581.jpg
582,L'Oréal Silky Body Mist,Fragrance,103.72,images/582.jpg
583,Maybelline Silky Shampoo,Haircare,108.2,images/583.jpg
584,Neutrogena Longwear Makeup Brush Set,Beauty Tools,25.73,images/584.jpg
585,Nivea Longwear Eau De Parfum,Fragrance,42.41,images/585.jpg
586,Nivea Matte Night Cream,Skincare,20.37,images/586.jpg
587,Nivea Volumizing Night Cream,Skincare,118.9,images/587.jpg
588,Rare Beauty Radiant Conditioner,Haircare,89.54,images/588.jpg
589,Maybelline Volumizing Body Mist,Fragrance,77.17,images/589.jpg
590,MAC Radiant Shampoo,Haircare,49.45,images/590.jpg
591,Clinique Hydrating Makeup Brush Set,Beauty Tools,49.53,images/591.jpg
592,Clinique Hydrating Primer,Makeup,76.81,images/592.jpg
593,The Ordinary Radiant Beauty Blender,Beauty Tools,91.27,images/593.jpg
594,Innisfree Longwear Hair Mask,Haircare,15.35,images/594.jpg
595,Estee Lauder Matte Highlighter,Makeup,90.3,images/595.jpg
596,CeraVe Glow Hair Mask,Haircare,93.92,images/596.jpg
597,CeraVe Matte Moisturizer,Skincare,34.56,images/597.jpg
598,MAC Glow Perfume,Fragrance,101.09,images/598.jpg
599,Rare Beauty Glow Cleanser,Skincare,46.03,images/599.jpg
600,Estee Lauder Gentle Moisturizer,Skincare,69.09,images/600.jpg
601,Rare Beauty Gentle Eyeshadow Palette,Makeup,92.98,images/601.jpg
602,MAC Radiant Eyeshadow Palette,Makeup,105.52,images/602.jpg
603,MAC Gentle Night Cream,Skincare,89.05,images/603.jpg
604,Clinique Repairing Moisturizer,Skincare,70.56,images/604.jpg
605,MAC Hydrating Facial Roller,Beauty Tools,36.72,images/605.jpg
606,Laneige Volumizing Body Mist,Fragrance,19.13,images/606.jpg
607,Innisfree Glow Shampoo,Haircare,38.43,images/607.jpg
608,Clinique Hydrating Mascara,Makeup,102.49,images/608.jpg
609,The Ordinary Silky Perfume,Fragrance,92.98,images/609.jpg
610,Laneige Refreshing Facial Roller,Beauty Tools,68.73,images/610.jpg
611,Neutrogena Refreshing Night Cream,Skincare,88.53,images/611.jpg
612,Dove Repairing Night Cream,Skincare,88.97,images/612.jpg
613,Innisfree Refreshing Hair Oil,Haircare,58.25,images/613.jpg
614,Dove Longwear Beauty Blender,Beauty Tools,73.0,images/614.jpg
615,Innisfree Gentle Toner,Skincare,70.04,images/615.jpg
616,Cetaphil Silky Eau De Parfum,Fragrance,45.18,images/616.jpg
617,Dove Refreshing Hair Mask,Haircare,113.96,images/617.jpg
618,Maybelline Gentle Shampoo,Haircare,55.52,images/618.jpg
619,Estee Lauder Hydrating Eau De Parfum,Fragrance,103.41,images/619.jpg
620,Neutrogena Matte Night Cream,Skincare,76.43,images/620.jpg
621,Clinique Repairing Face Wash,Skincare,90.36,images/621.jpg
622,Innisfree Radiant Blush,Makeup,31.07,images/622.jpg
623,CeraVe Repairing Night Cream,Skincare,9.32,images/623.jpg
624,Clinique Radiant Moisturizer,Skincare,84.09,images/624.jpg
625,Estee Lauder Glow Body Mist,Fragrance,99.42,images/625.jpg
626,Clinique Longwear Mascara,Makeup,50.88,images/626.jpg
627,Fenty Beauty Refreshing Beauty Blender,Beauty Tools,89.51,images/627.jpg
628,Fenty Beauty Gentle Mascara,Makeup,49.38,images/628.jpg
629,CeraVe Gentle Eyeshadow Palette,Makeup,85.89,images/629.jpg
630,CeraVe Glow Sunscreen,Skincare,15.22,images/630.jpg
631,Nivea Gentle Shampoo,Haircare,87.67,images/631.jpg
632,Neutrogena Silky Body Mist,Fragrance,81.93,images/632.jpg
633,MAC Repairing Perfume,Fragrance,117.5,images/633.jpg
634,L'Oréal Longwear Conditioner,Haircare,69.13,images/634.jpg
635,MAC Radiant Eau De Parfum,Fragrance,96.57,images/635.jpg
636,CeraVe Repairing Perfume,Fragrance,48.23,images/636.jpg
637,Laneige Repairing Serum,Skincare,18.87,images/637.jpg
638,Innisfree Glow Eau De Parfum,Fragrance,28.94,images/638.jpg
639,Cetaphil Refreshing Body Mist,Fragrance,82.57,images/639.jpg
640,Clinique Glow Hair Oil,Haircare,30.12,images/640.jpg
641,Maybelline Repairing Toner,Skincare,94.99,images/641.jpg
642,Fenty Beauty Silky Eyeshadow Palette,Makeup,86.36,images/642.jpg
643,Laneige Longwear Highlighter,Makeup,100.97,images/643.jpg
644,Nivea Longwear Shampoo,Haircare,72.51,images/644.jpg
645,The Ordinary Repairing Lipstick,Makeup,62.96,images/645.jpg
646,CeraVe Refreshing Night Cream,Skincare,55.15,images/646.jpg
647,Maybelline Volumizing Facial Roller,Beauty Tools,47.18,images/647.jpg
648,Laneige Glow Hair Mask,Haircare,117.44,images/648.jpg
649,Rare Beauty Refreshing Lipstick,Makeup,92.58,images/649.jpg
650,Maybelline Gentle Body Mist,Fragrance,60.94,images/650.jpg
651,Rare Beauty Longwear Perfume,Fragrance,118.01,images/651.jpg
652,Nivea Glow Primer,Makeup,35.95,images/652.jpg
653,Cetaphil Hydrating Eau De Parfum,Fragrance,15.51,images/653.jpg
654,L'Oréal Matte Eau De Parfum,Fragrance,80.55,images/654.jpg
655,Neutrogena Glow Toner,Skincare,37.39,images/655.jpg
656,Estee Lauder Glow Perfume,Fragrance,62.55,images/656.jpg
657,Rare Beauty Longwear Hair Oil,Haircare,97.91,images/657.jpg
658,Nivea Matte Shampoo,Haircare,58.63,images/658.jpg
659,Laneige Hydrating Lipstick,Makeup,29.75,images/659.jpg
660,Fenty Beauty Hydrating Moisturizer,Skincare,41.61,images/660.jpg
661,Innisfree Glow Moisturizer,Skincare,11.79,images/661.jpg
662,Rare Beauty Radiant Beauty Blender,Beauty Tools,112.26,images/662.jpg
663,L'Oréal Radiant Sunscreen,Skincare,67.73,images/663.jpg
664,MAC Gentle Conditioner,Haircare,94.95,images/664.jpg
665,Estee Lauder Gentle Toner,Skincare,89.52,images/665.jpg
666,The Ordinary Gentle Hair Oil,Haircare,100.92,images/666.jpg
667,Innisfree Gentle Hair Mask,Haircare,67.67,images/667.jpg
668,Estee Lauder Matte Conditioner,Haircare,119.4,images/668.jpg
669,Cetaphil Glow Beauty Blender,Beauty Tools,28.79,images/669.jpg
670,Dove Radiant Mascara,Makeup,116.94,images/670.jpg
671,Fenty Beauty Repairing Makeup Brush Set,Beauty Tools,98.66,images/671.jpg
672,Rare Beauty Refreshing Perfume,Fragrance,74.32,images/672.jpg
673,Laneige Glow Sunscreen,Skincare,21.05,images/673.jpg
674,Laneige Refreshing Eau De Parfum,Fragrance,15.28,images/674.jpg
675,Maybelline Gentle Perfume,Fragrance,105.88,images/675.jpg
676,The Ordinary Longwear Blush,Makeup,18.28,images/676.jpg
677,Maybelline Longwear Cleanser,Skincare,54.59,images/677.jpg
678,Neutrogena Hydrating Concealer,Makeup,21.4,images/678.jpg
679,Laneige Longwear Shampoo,Haircare,83.79,images/679.jpg
680,Rare Beauty Matte Sunscreen,Skincare,25.25,images/680.jpg
681,L'Oréal Matte Moisturizer,Skincare,75.13,images/681.jpg
682,Estee Lauder Hydrating Cleanser,Skincare,111.89,images/682.jpg
683,CeraVe Glow Concealer,Makeup,100.18,images/683.jpg
684,Nivea Hydrating Hair Oil,Haircare,36.0,images/684.jpg
685,Clinique Repairing Sunscreen,Skincare,27.07,images/685.jpg
686,Rare Beauty Gentle Mascara,Makeup,94.24,images/686.jpg
687,Estee Lauder Radiant Shampoo,Haircare,88.87,images/687.jpg
688,Rare Beauty Refreshing Toner,Skincare,88.9,images/688.jpg
689,Neutrogena Radiant Blush,Makeup,43.76,images/689.jpg
690,MAC Gentle Beauty Blender,Beauty Tools,26.85,images/690.jpg
691,Cetaphil Refreshing Facial Roller,Beauty Tools,75.03,images/691.jpg
692,Maybelline Repairing Body Mist,Fragrance,63.09,images/692.jpg
693,Estee Lauder Radiant Hair Mask,Haircare,81.72,images/693.jpg
694,Rare Beauty Refreshing Makeup Brush Set,Beauty Tools,8.37,images/694.jpg
695,Dove Refreshing Hair Mask,Haircare,43.84,images/695.jpg
696,MAC Radiant Facial Roller,Beauty Tools,107.14,images/696.jpg
697,Rare Beauty Glow Perfume,Fragrance,23.3,images/697.jpg
698,Rare Beauty Silky Eau De Parfum,Fragrance,92.42,images/698.jpg
699,Neutrogena Radiant Night Cream,Skincare,117.31,images/699.jpg
700,Rare Beauty Refreshing Sunscreen,Skincare,39.23,images/700.jpg
701,L'Oréal Gentle Body Mist,Fragrance,70.92,images/701.jpg
702,L'Oréal Longwear Makeup Brush Set,Beauty Tools,73.83,images/702.jpg
703,Rare Beauty Hydrating Beauty Blender,Beauty Tools,41.0,images/703.jpg
704,Dove Volumizing Cleanser,Skincare,54.04,images/704.jpg
705,Neutrogena Hydrating Moisturizer,Skincare,110.28,images/705.jpg
706,MAC Longwear Conditioner,Haircare,62.12,images/706.jpg
707,Innisfree Matte Sunscreen,Skincare,40.26,images/707.jpg
708,Neutrogena Refreshing Beauty Blender,Beauty Tools,77.36,images/708.jpg
709,Rare Beauty Glow Hair Oil,Haircare,44.95,images/709.jpg
710,Clinique Longwear Cleanser,Skincare,80.9,images/710.jpg
711,Rare Beauty Gentle Hair Mask,Haircare,59.71,images/711.jpg
712,Neutrogena Matte Makeup Brush Set,Beauty Tools,62.59,images/712.jpg
713,Neutrogena Silky Body Mist,Fragrance,44.71,images/713.jpg
714,Innisfree Gentle Perfume,Fragrance,67.14,images/714.jpg
715,Cetaphil Silky Face Wash,Skincare,12.16,images/715.jpg
716,Neutrogena Radiant Perfume,Fragrance,10.93,images/716.jpg
717,Rare Beauty Radiant Body Mist,Fragrance,106.53,images/717.jpg
718,Fenty Beauty Gentle Eyeshadow Palette,Makeup,109.24,images/718.jpg
719,Dove Silky Eau De Parfum,Fragrance,11.4,images/719.jpg
720,Clinique Matte Perfume,Fragrance,25.8,images/720.jpg
721,Nivea Repairing Perfume,Fragrance,117.41,images/721.jpg
722,MAC Volumizing Perfume,Fragrance,22.75,images/722.jpg
723,Fenty Beauty Repairing Eyeshadow Palette,Makeup,46.73,images/723.jpg
724,Fenty Beauty Hydrating Body Mist,Fragrance,99.4,images/724.jpg
725,The Ordinary Refreshing Beauty Blender,Beauty Tools,39.26,images/725.jpg
726,CeraVe Refreshing Facial Roller,Beauty Tools,106.7,images/726.jpg
727,Dove Volumizing Perfume,Fragrance,99.55,images/727.jpg
728,Innisfree Glow Lipstick,Makeup,53.85,images/728.jpg
729,Dove Gentle Blush,Makeup,63.6,images/729.jpg
730,Estee Lauder Silky Night Cream,Skincare,46.69,images/730.jpg
731,Neutrogena Repairing Hair Oil,Haircare,64.23,images/731.jpg
732,Fenty Beauty Hydrating Conditioner,Haircare,100.26,images/732.jpg
733,Fenty Beauty Gentle Eyeshadow Palette,Makeup,52.96,images/733.jpg
734,Dove Gentle Moisturizer,Skincare,26.56,images/734.jpg
735,Maybelline Longwear Makeup Brush Set,Beauty Tools,116.38,images/735.jpg
736,Rare Beauty Matte Perfume,Fragrance,44.17,images/736.jpg
737,Laneige Matte Body Mist,Fragrance,84.19,images/737.jpg
738,L'Oréal Repairing Concealer,Makeup,95.55,images/738.jpg
739,Estee Lauder Volumizing Cleanser,Skincare,21.54,images/739.jpg
740,Innisfree Longwear Eau De Parfum,Fragrance,40.98,images/740.jpg
741,Neutrogena Gentle Perfume,Fragrance,77.38,images/741.jpg
742,MAC Matte Concealer,Makeup,51.12,images/742.jpg
743,L'Oréal Silky Beauty Blender,Beauty Tools,27.82,images/743.jpg
744,L'Oréal Radiant Facial Roller,Beauty Tools,20.67,images/744.jpg
745,CeraVe Longwear Serum,Skincare,54.21,images/745.jpg
746,CeraVe Repairing Makeup Brush Set,Beauty Tools,37.36,images/746.jpg
747,Maybelline Hydrating Sunscreen,Skincare,14.17,images/747.jpg
748,Neutrogena Matte Cleanser,Skincare,18.65,images/748.jpg
749,MAC Longwear Conditioner,Haircare,101.79,images/749.jpg
750,Estee Lauder Matte Eau De Parfum,Fragrance,26.68,images/750.jpg
751,Cetaphil Hydrating Beauty Blender,Beauty Tools,12.14,images/751.jpg
752,Cetaphil Longwear Lipstick,Makeup,97.45,images/752.jpg
753,CeraVe Glow Conditioner,Haircare,37.09,images/753.jpg
754,Rare Beauty Matte Primer,Makeup,105.98,images/754.jpg
755,Maybelline Longwear Toner,Skincare,18.7,images/755.jpg
756,Clinique Repairing Makeup Brush Set,Beauty Tools,97.13,images/756.jpg
757,Fenty Beauty Radiant Concealer,Makeup,40.44,images/757.jpg
758,Estee Lauder Volumizing Moisturizer,Skincare,32.96,images/758.jpg
759,Cetaphil Volumizing Mascara,Makeup,67.6,images/759.jpg
760,Fenty Beauty Radiant Night Cream,Skincare,28.51,images/760.jpg
761,MAC Volumizing Shampoo,Haircare,82.13,images/761.jpg
762,Estee Lauder Volumizing Body Mist,Fragrance,103.06,images/762.jpg
763,Fenty Beauty Refreshing Facial Roller,Beauty Tools,118.05,images/763.jpg
764,Laneige Silky Lipstick,Makeup,83.31,images/764.jpg
765,Maybelline Volumizing Serum,Skincare,53.41,images/765.jpg
766,Maybelline Silky Foundation,Makeup,47.94,images/766.jpg
767,CeraVe Hydrating Eau De Parfum,Fragrance,67.76,images/767.jpg
768,Cetaphil Refreshing Cleanser,Skincare,118.6,images/768.jpg
769,Fenty Beauty Hydrating Highlighter,Makeup,96.0,images/769.jpg
770,Clinique Gentle Facial Roller,Beauty Tools,92.18,images/770.jpg
771,L'Oréal Hydrating Perfume,Fragrance,21.91,images/771.jpg
772,The Ordinary Matte Facial Roller,Beauty Tools,66.14,images/772.jpg
773,Cetaphil Repairing Face Wash,Skincare,11.22,images/773.jpg
774,Innisfree Gentle Makeup Brush Set,Beauty Tools,48.78,images/774.jpg
775,MAC Glow Lipstick,Makeup,87.44,images/775.jpg
776,MAC Hydrating Makeup Brush Set,Beauty Tools,90.4,images/776.jpg
777,Dove Glow Makeup Brush Set,Beauty Tools,70.71,images/777.jpg
778,MAC Refreshing Serum,Skincare,68.0,images/778.jpg
779,Clinique Gentle Cleanser,Skincare,24.65,images/779.jpg
780,Neutrogena Silky Perfume,Fragrance,18.86,images/780.jpg
781,Neutrogena Refreshing Moisturizer,Skincare,114.31,images/781.jpg
782,Neutrogena Volumizing Conditioner,Haircare,109.56,images/782.jpg
783,Rare Beauty Silky Facial Roller,Beauty Tools,36.36,images/783.jpg
784,Clinique Radiant Highlighter,Makeup,72.55,images/784.jpg
785,Clinique Silky Beauty Blender,Beauty Tools,33.35,images/785.jpg
786,Maybelline Hydrating Beauty Blender,Beauty Tools,42.1,images/786.jpg
787,Cetaphil Matte Facial Roller,Beauty Tools,49.98,images/787.jpg
788,Laneige Gentle Cleanser,Skincare,34.51,images/788.jpg
789,Clinique Radiant Body Mist,Fragrance,68.21,images/789.jpg
790,CeraVe Longwear Foundation,Makeup,107.68,images/790.jpg
791,Dove Longwear Perfume,Fragrance,8.91,images/791.jpg
792,CeraVe Gentle Perfume,Fragrance,84.95,images/792.jpg
793,Maybelline Radiant Eau De Parfum,Fragrance,60.06,images/793.jpg
794,Dove Gentle Hair Oil,Haircare,107.13,images/794.jpg
795,L'Oréal Repairing Mascara,Makeup,45.03,images/795.jpg
796,Cetaphil Volumizing Beauty Blender,Beauty Tools,110.52,images/796.jpg
797,Laneige Silky Moisturizer,Skincare,93.61,images/797.jpg
798,Innisfree Volumizing Mascara,Makeup,77.65,images/798.jpg
799,Estee Lauder Glow Moisturizer,Skincare,79.07,images/799.jpg
800,Estee Lauder Gentle Cleanser,Skincare,74.65,images/800.jpg
801,L'Oréal Matte Face Wash,Skincare,51.8,images/801.jpg
802,The Ordinary Silky Hair Mask,Haircare,26.6,images/802.jpg
803,Fenty Beauty Radiant Cleanser,Skincare,31.2,images/803.jpg
804,Neutrogena Repairing Cleanser,Skincare,70.48,images/804.jpg
805,Nivea Gentle Eau De Parfum,Fragrance,104.6,images/805.jpg
806,Innisfree Matte Hair Oil,Haircare,92.83,images/806.jpg
807,Cetaphil Gentle Mascara,Makeup,51.36,images/807.jpg
808,MAC Glow Hair Mask,Haircare,29.04,images/808.jpg
809,Neutrogena Longwear Foundation,Makeup,95.6,images/809.jpg
810,Laneige Refreshing Concealer,Makeup,104.74,images/810.jpg
811,Dove Repairing Facial Roller,Beauty Tools,52.57,images/811.jpg
812,The Ordinary Refreshing Beauty Blender,Beauty Tools,57.53,images/812.jpg
813,Laneige Radiant Foundation,Makeup,93.1,images/813.jpg
814,Fenty Beauty Matte Primer,Makeup,58.21,images/814.jpg
815,Clinique Hydrating Concealer,Makeup,14.47,images/815.jpg
816,CeraVe Radiant Facial Roller,Beauty Tools,109.38,images/816.jpg
817,Neutrogena Glow Facial Roller,Beauty Tools,89.11,images/817.jpg
818,Cetaphil Glow Eyeshadow Palette,Makeup,38.4,images/818.jpg
819,Maybelline Radiant Facial Roller,Beauty Tools,119.8,images/819.jpg
820,Maybelline Matte Body Mist,Fragrance,76.01,images/820.jpg
821,Laneige Radiant Hair Mask,Haircare,18.79,images/821.jpg
822,Dove Longwear Foundation,Makeup,71.88,images/822.jpg
823,MAC Longwear Moisturizer,Skincare,60.94,images/823.jpg
824,Nivea Glow Cleanser,Skincare,66.57,images/824.jpg
825,Neutrogena Repairing Makeup Brush Set,Beauty Tools,95.27,images/825.jpg
826,Rare Beauty Volumizing Body Mist,Fragrance,69.12,images/826.jpg
827,L'Oréal Glow Hair Oil,Haircare,119.72,images/827.jpg
828,Fenty Beauty Repairing Body Mist,Fragrance,56.9,images/828.jpg
829,Fenty Beauty Refreshing Beauty Blender,Beauty Tools,14.15,images/829.jpg
830,Estee Lauder Longwear Conditioner,Haircare,25.48,images/830.jpg
831,The Ordinary Refreshing Beauty Blender,Beauty Tools,58.48,images/831.jpg
832,Innisfree Radiant Eau De Parfum,Fragrance,10.75,images/832.jpg
833,Innisfree Hydrating Toner,Skincare,15.7,images/833.jpg
834,Innisfree Radiant Eau De Parfum,Fragrance,100.11,images/834.jpg
835,Nivea Glow Makeup Brush Set,Beauty Tools,107.61,images/835.jpg
836,Laneige Longwear Perfume,Fragrance,10.6,images/836.jpg
837,MAC Volumizing Toner,Skincare,10.17,images/837.jpg
838,Maybelline Hydrating Eyeshadow Palette,Makeup,15.57,images/838.jpg
839,MAC Hydrating Night Cream,Skincare,53.25,images/839.jpg
840,Clinique Gentle Sunscreen,Skincare,104.67,images/840.jpg
841,Dove Radiant Eyeshadow Palette,Makeup,80.73,images/841.jpg
842,Estee Lauder Glow Beauty Blender,Beauty Tools,80.23,images/842.jpg
843,Cetaphil Silky Makeup Brush Set,Beauty Tools,83.75,images/843.jpg
844,Estee Lauder Volumizing Lipstick,Makeup,36.65,images/844.jpg
845,Maybelline Longwear Perfume,Fragrance,30.1,images/845.jpg
846,Laneige Volumizing Facial Roller,Beauty Tools,53.36,images/846.jpg
847,Clinique Gentle Eyeshadow Palette,Makeup,19.78,images/847.jpg
848,Dove Hydrating Facial Roller,Beauty Tools,22.11,images/848.jpg
849,Estee Lauder Refreshing Lipstick,Makeup,82.16,images/849.jpg
850,Clinique Repairing Toner,Skincare,26.27,images/850.jpg
851,MAC Radiant Cleanser,Skincare,77.26,images/851.jpg
852,Neutrogena Silky Cleanser,Skincare,107.75,images/852.jpg
853,The Ordinary Repairing Lipstick,Makeup,23.0,images/853.jpg
854,Fenty Beauty Repairing Hair Mask,Haircare,93.52,images/854.jpg
855,MAC Gentle Conditioner,Haircare,33.34,images/855.jpg
856,Innisfree Radiant Mascara,Makeup,97.49,images/856.jpg
857,The Ordinary Repairing Conditioner,Haircare,59.8,images/857.jpg
858,Innisfree Volumizing Makeup Brush Set,Beauty Tools,44.78,images/858.jpg
859,Dove Matte Night Cream,Skincare,78.79,images/859.jpg
860,Cetaphil Repairing Moisturizer,Skincare,100.6,images/860.jpg
861,Neutrogena Hydrating Toner,Skincare,32.76,images/861.jpg
862,Nivea Gentle Hair Mask,Haircare,93.66,images/862.jpg
863,Rare Beauty Volumizing Body Mist,Fragrance,31.37,images/863.jpg
864,Estee Lauder Refreshing Hair Mask,Haircare,92.2,images/864.jpg
865,Clinique Longwear Beauty Blender,Beauty Tools,39.6,images/865.jpg
866,Maybelline Refreshing Beauty Blender,Beauty Tools,115.87,images/866.jpg
867,Nivea Hydrating Blush,Makeup,8.85,images/867.jpg
868,Cetaphil Refreshing Shampoo,Haircare,42.3,images/868.jpg
869,Estee Lauder Radiant Shampoo,Haircare,109.52,images/869.jpg
870,Neutrogena Longwear Moisturizer,Skincare,53.41,images/870.jpg
871,Estee Lauder Glow Concealer,Makeup,78.38,images/871.jpg
872,Innisfree Longwear Hair Mask,Haircare,106.99,images/872.jpg
873,Laneige Refreshing Eyeshadow Palette,Makeup,71.83,images/873.jpg
874,L'Oréal Refreshing Makeup Brush Set,Beauty Tools,100.3,images/874.jpg
875,Laneige Longwear Perfume,Fragrance,57.05,images/875.jpg
876,Fenty Beauty Repairing Beauty Blender,Beauty Tools,14.5,images/876.jpg
877,Laneige Gentle Sunscreen,Skincare,75.61,images/877.jpg
878,The Ordinary Hydrating Eau De Parfum,Fragrance,32.77,images/878.jpg
879,Clinique Repairing Primer,Makeup,29.18,images/879.jpg
880,Clinique Refreshing Eau De Parfum,Fragrance,25.14,images/880.jpg
881,CeraVe Glow Shampoo,Haircare,109.44,images/881.jpg
882,The Ordinary Gentle Hair Mask,Haircare,61.76,images/882.jpg
